wavelength,mean_reflectance_gt_5
810.29072665,15.088594778000001
810.70487494,15.041316329999997
811.11899286,15.014960288000003
811.53308038,15.015333375999997
811.94713749,14.987159449999998
812.36116416,14.979650711000001
812.77516039,14.940476190999998
813.18912614,14.904473417000002
813.6030614,14.825823603999998
814.01696615,14.836145757000002
814.43084037,14.741734756000003
814.84468405,14.701894697999998
815.25849716,14.642235026000003
815.67227968,14.595869639000004
816.0860316,14.533359231
816.49975289,14.517600212
816.91344354,14.495853552999998
817.32710353,14.512786728999998
817.74073284,14.539780334
818.15433144,14.537758831
818.56789933,14.558123343000002
818.98143648,14.557694299
819.39494287,14.495534548999998
819.80841849,14.527946696999999
820.2218633,14.489614941000003
820.63527731,14.484527731999998
821.04866048,14.495961807999999
821.4620128,14.52944159
821.87533424,14.498039827000003
822.2886248,14.546830013
822.70188444,14.538819982000001
823.11511316,14.576877512
823.52831093,14.62372419
823.94147773,14.644440736000002
824.35461354,14.629446282
824.76771835,14.684063077
825.18079213,14.699174736999998
825.59383487,14.714042680999999
826.00684655,14.697167313999998
826.41982715,14.723429348999996
826.83277664,14.727725341
827.24569502,14.709215197
827.65858225,14.685105986
828.07143833,14.729689528999998
828.48426323,14.742907315000002
828.89705694,14.814938637999997
829.30981943,14.848087522999998
829.72255068,14.911994971000002
830.13525068,14.956554427
830.54791941,14.993716757000001
830.96055685,14.958989137999998
831.37316298,14.961305165999999
831.78573777,15.019698412
832.19828122,15.04710735
832.6107933,15.135799434
833.023274,15.191497925000002
833.43572328,15.281916722
833.84814115,15.283573132
834.26052757,15.260556981999997
834.67288252,15.218648123000003
835.08520599,15.143962321999998
835.49749796,15.141039236999998
835.90975842,15.127338919
836.32198733,15.173376504999998
836.73418468,15.171257325
837.14635046,15.258774638
837.55848463,15.25688719
837.9705872,15.298095687999998
838.38265813,15.335022379999998
838.7946974,15.381528154
839.206705,15.433632863
839.61868091,15.510474583999999
840.03062511,15.513932908000001
840.44253757,15.533691216000003
840.85441829,15.537740976999999
841.26626724,15.464685325000001
841.6780844,15.428566351
842.08986976,15.378712165
842.50162329,15.317857849000001
842.91334498,15.316991462999999
843.3250348,15.309713708999999
843.73669274,15.229257841
844.14831877,15.258957596000002
844.55991289,15.245403264999998
844.97147506,15.240691954999999
845.38300528,15.227852782000003
845.79450352,15.197482035000002
846.20596976,15.125123446999998
846.61740399,15.067191758999996
847.02880618,14.98632754
847.44017631,14.865676685
847.85151437,14.857806482
848.26282034,14.830182937
848.6740942,14.834243034000002
849.08533592,14.795354412
849.4965455,14.791959407000002
849.90772291,14.746262785999999
850.31886813,14.752651929
850.72998114,14.753575511999998
851.14106193,14.723588709000001
851.55211047,14.818244588000002
851.96312674,14.833384473
852.37411074,14.812144682
852.78506243,14.786887963999998
853.1959818,14.855881861
853.60686882,14.816846726
854.01772349,14.856071422
854.42854578,14.895575680000002
854.83933568,14.91183441
855.25009315,14.818633486
855.66081819,14.875445633000002
856.07151078,14.836344768
856.48217089,14.903656918
856.8927985,14.971737017
857.30339361,15.132843150000003
857.71395618,15.156353959
858.1244862,15.204870783999999
858.53498366,15.111073346999998
858.94544852,15.106850259999998
859.35588078,15.064454881
859.76628041,15.064710956999999
860.1766474,15.120391855000003
860.58698172,15.186066579000002
860.99728335,15.18259765
861.40755229,15.157629254000003
861.8177885,15.210873638000004
862.22799197,15.289131092000002
862.63816268,15.380027314
863.04830061,15.378683015000002
863.45840574,15.456865162000003
863.86847805,15.421256068
864.27851753,15.359969401999999
864.68852415,15.391793277
865.0984979,15.471915217000003
865.50843876,15.466552262000002
865.9183467,15.476655205000004
866.32822171,15.470283834
866.73806377,15.446623783000001
867.14787286,15.438416703000001
867.55764895,15.569812539999997
867.96739205,15.672669145999999
868.37710211,15.755006434
868.78677913,15.810765963
869.19642308,15.820705803000001
869.60603395,15.854696525000003
870.01561171,15.907914453
870.42515635,15.918234689999997
870.83466785,15.996201000999998
871.24414619,16.080342534
871.65359135,16.041499281999997
872.06300331,16.047189354
872.47238206,16.048041886
872.88172756,16.027299871999997
873.29103981,16.044136553
873.70031878,16.155232055
874.10956446,16.178498839
874.51877683,16.294006402
874.92795586,16.285035629
875.33710155,16.310961065999997
875.74621386,16.192101594
876.15529278,16.119639241999998
876.5643383,16.045824095000004
876.97335038,16.012662915
877.38232902,16.053588657
877.79127419,16.058424116999998
878.20018588,16.12821374
878.60906407,16.273250167999997
879.01790873,16.242229045
879.42671984,16.115913705
879.8354974,16.180620885
880.24424138,16.15964707
880.65295176,15.990886653
881.06162852,16.064555467
881.47027164,16.112090101
881.8788811,16.015676028999998
882.28745689,15.919773880000003
882.69599898,15.947297036
883.10450736,15.837869363
883.51298201,15.890517778999998
883.92142291,16.060844273999997
884.32983003,16.090744245000003
884.73820337,16.103937385
885.14654289,16.176482314999998
885.55484859,16.055420048000002
885.96312043,15.910509887
886.37135842,15.976428944999995
886.77956251,16.071255256
887.18773271,16.11165484
887.59586898,16.202962781
888.0039713,16.215289255000002
888.41203966,16.330084147
888.82007405,16.240267895
889.22807443,16.099827593
889.63604079,16.098067469000004
890.04397312,16.002300712
890.45187139,15.832514
890.85973558,15.874356775
891.26756568,15.887156003000001
891.67536166,15.811736153000002
892.08312351,16.00331458
892.49085121,15.983725533999998
892.89854473,15.879978709999998
893.30620407,15.926621083
893.71382919,15.875665432000002
894.12142009,15.793885827000002
894.52897673,15.810425669
894.93649911,15.758943108
895.34398721,15.766254599000002
895.751441,15.822016065999998
896.15886046,15.815830416
896.56624558,15.954823437000002
896.97359634,16.030457871000003
897.38091272,16.129342165999997
897.7881947,16.169592141
898.19544225,16.213908724
898.60265537,16.078482873000002
899.00983403,16.231343283999998
899.41697822,16.131394781999997
899.82408791,16.122123112999997
900.23116308,16.173066221
900.63820372,16.184292248000002
901.04520981,16.186930874
901.45218132,16.166241595
901.85911824,16.311784832
902.26602056,16.102366935
902.67288824,16.220218146
903.07972127,16.329997527
903.48651964,16.527306968
903.89328332,16.472429875
904.3000123,16.718252163
904.70670655,16.830089081000004
905.11336605,16.642847512
905.51999079,16.645439604
905.92658076,16.753363852
906.33313592,16.826734062000003
906.73965626,16.829111666
907.14614176,17.067280047
907.5525924,17.345132743
907.95900816,17.417184264999996
908.36538903,17.519885937
908.77173498,17.500949776000002
909.178046,17.655841157999998
909.58432207,17.597301909000002
909.99056316,17.630897246000004
910.39676926,17.676022835
910.80294035,17.795105568
911.20907641,17.443749493
911.61517742,17.65529094
912.02124336,17.603839153000003
912.42727422,17.681062567999998
912.83326996,17.720010145
913.23923059,18.183283835999994
913.64515607,18.013034901999998
914.05104638,18.257680357999998
914.45690152,18.303694752000002
914.86272145,18.451988192
915.26850616,18.449728023
915.67425563,18.488928254999998
916.07996984,18.377749956
916.48564877,18.392582541000003
916.89129241,18.386216929
917.29690073,18.367458367
917.70247372,18.276996162
918.10801135,18.420521291
918.51351361,18.43099139
918.91898047,18.428664738
919.32441193,18.362781954999996
919.72980795,18.259965992
920.13516853,18.344866812
920.54049363,18.268605317000002
920.94578325,18.365987841
921.35103736,18.533242612000002
921.75625595,18.867225581
922.16143899,18.744597251000002
922.56658647,18.716761867000002
922.97169836,18.699050258000003
923.37677465,18.462694041
923.78181532,18.348010932
924.18682035,18.347310290000003
924.59178972,18.221173572999998
924.99672341,17.990961378999998
925.40162141,17.997129971
925.80648369,18.453044373999997
926.21131023,18.505319696999997
926.61610102,19.382741751
927.02085603,19.622086919999997
927.42557525,19.875303815
927.83025866,19.556263271
928.23490624,19.650214593
928.63951796,19.092772383999996
929.04409382,18.948225334
929.44863379,18.952193844
929.85313785,18.851485149000002
930.25760599,19.098026241999996
930.66203818,18.996756516999998
931.06643441,18.843115123
931.47079465,19.082026812
931.87511889,19.284893079
932.27940711,19.326755659
932.68365929,19.250967061999997
933.0878754,19.556370516999998
933.49205544,19.595410628
933.89619938,19.75331146
934.30030721,19.48853183
934.70437889,19.578999503
935.10841442,19.832541862999996
935.51241378,19.446749653999998
935.91637694,19.214486102000002
936.3203039,19.350464874
936.72419462,19.622199062
937.12804908,19.29462761
937.53186728,19.19640497
937.93564919,18.985237397
938.3393948,18.538627768
938.74310407,18.430145557000003
939.146777,18.829831066
939.55041357,19.393433502
939.95401375,19.741826857
940.35757752,19.998587171
940.76110488,20.197424893999997
941.16459579,20.249707944
941.56805025,19.497539882
941.97146822,19.307352716999997
942.37484969,19.804378202000002
942.77819465,19.883059418
943.18150307,20.046571382
943.58477494,20.909239308000004
943.98801022,21.443586797
944.39120892,21.384898096
944.794371,21.56683587
945.19749645,21.401295600000005
945.60058525,21.614628257
946.00363738,21.280056579
946.40665282,21.587301589
946.80963155,21.402747649
947.21257356,21.747066492
947.61547881,21.838971836000002
948.0183473,22.298410264999998
948.42117901,22.757145637
948.82397391,23.000598922000002
949.22673199,22.871187799
949.62945323,22.895218716999995
950.03213761,23.070211881999995
950.43478511,22.695429305
950.8373957,22.892741064000006
951.23996938,23.449180327999994
951.64250613,24.097744359
952.04500591,24.434801959999998
952.44746872,24.486948694000002
952.84989454,25.020454547000003
953.25228334,24.527328171
953.65463511,23.537611152999997
954.05694983,24.126201627000004
954.45922747,24.372358936000005
954.86146803,24.518891689000004
955.26367148,24.959141981
955.6658378,25.536358948000004
956.06796697,24.480249480999998
956.47005898,24.168900804000003
956.8721138,23.609125894999995
957.27413142,23.615427304
957.67611181,23.308123250999998
958.07805496,23.975767825
958.47996085,24.53550379
958.88182946,25.256011313
959.28366077,24.969870875
959.68545476,25.167146972999994
960.08721142,25.359050445
960.48893071,25.491206794000004
960.89061263,25.364885497
961.29225716,26.465863454999997
961.69386427,27.3650994
962.09543395,26.974736169999993
962.49696617,26.432520325000002
962.89846092,26.365120836
963.29991819,26.657877387000003
963.70133794,25.662570576
964.10272017,25.836393991
964.50406485,26.971830984
964.90537196,27.024906174999995
965.30664148,26.634482757999997
965.7078734,28.042031521999995
966.1090677,27.864454645000002
966.51022435,27.533380182000002
966.91134334,27.218234025000005
967.31242465,27.166135315
967.71346826,26.472701148
968.11447415,27.022206044999997
968.5154423,27.644427878
968.9163727,29.033443585999997
969.31726532,29.253271746999996
969.71812014,30.279937789999998
970.11893715,30.113502934000003
970.51971632,30.276442311
970.92045764,30.298324478999994
971.32116109,30.922825646
971.72182665,29.905853458999996
972.1224543,30.482990340999997
972.52304402,30.154102455999997
972.92359579,29.716821641000003
973.32410959,29.940450873000003
973.72458541,30.601211073
974.12502322,32.183068328
974.52542301,32.111398965
974.92578475,32.70995671
975.32610843,32.724458206
975.72639403,33.303571426999994
976.12664153,33.289592758
976.52685091,33.259668507
976.92702215,33.352192359
977.32715523,32.74056604
977.72725014,33.231649192
978.12730685,31.811559008
978.52732534,32.564982834
978.9273056,32.220536168
979.3272476,32.569659441999995
979.72715134,32.234986945
980.12701678,33.301737757
980.52684391,34.138486308999994
980.92663271,33.837459636999995
981.32638316,34.926430516
981.72609525,35.385054194999995
982.12576895,36.36571428800001
982.52540424,35.51881414
982.92500111,36.653318079
983.32455953,37.022247573
983.72407949,37.230769231
984.12356097,35.310834813
984.52300394,35.702933984000005
984.9224084,35.50062578
985.32177431,34.714104194
985.72110167,34.419208307
986.12039045,36.841406766999995
986.51964064,37.04514364199999
986.9188522,38.477801265000004
987.31802514,38.498168494000005
987.71715942,39.769618431000005
988.11625502,39.200848655
988.51531193,39.606700656
988.91433014,40.404114621999994
989.31330961,42.594594594
989.71225033,43.65307753399999
990.11115229,44.956822112
990.51001546,45.683391004
990.90883982,42.972735273000005
991.30762535,43.84750219399999
991.70637204,44.518518519
992.10507987,44.104204752
992.50374881,45.779220781
992.90237886,48.88151658700001
993.30096998,49.305019304
993.69952216,49.671814674000004
994.09803538,49.970089732999995
994.49650962,49.137055839999995
994.89494487,49.00910010399999
995.2933411,51.536082471
995.6916983,48.85561497299999
996.09001644,52.39560439500001
996.4882955,54.029345374
996.88653548,56.258823534
997.28473634,54.258600231
997.68289807,56.560283682
998.08102066,54.663518300999996
998.47910407,55.94327989999999
998.87714829,56.868421048
999.27515331,58.69209809
999.6731191,62.70042194099999
1000.07104565,68.939393948
1000.46893293,69.742033381
1000.86678093,68.64864864500001
1001.26458963,70.50080775800001
1001.66235901,71.25418060500002
1002.06008904,68.22580644799999
1002.45777972,67.387944365
1002.85543101,69.62908011600001
1003.25304291,65.770992368
1003.65061539,65.972222229
1004.04814844,71.192052983
1004.44564203,74.47971782200003
1004.84309615,72.96099291700001
1005.24051077,76.484641642
1005.63788588,71.942078363
1006.03522146,69.484193014
1006.43251749,69.965457685
1006.82977395,72.449725781
1007.22699082,76.53017241300002
1007.62416809,83.24263039700001
1008.02130573,83.030927834
1008.41840372,84.574468095
1008.81546205,86.53104926099999
1009.21248069,88.086785011
1009.60945963,88.951310863
1010.00639885,88.364779876
1010.40329832,88.524590156
1010.80015804,89.554655879
1011.19697798,83.87234042399999
1011.59375812,82.483660132
1011.99049844,85.17391303600002
1012.38719893,83.49450548800002
1012.78385955,90.592105253
1013.18048031,91.585623679
1013.57706117,96.24713957800002
1013.97360212,99.35560858
1014.37010314,111.45888594199998
1014.7665642,107.95518205800002
1015.1629853,115.526315789
1015.55936641,119.77987422999999
1015.95570751,113.46041057400001
1016.35200858,104.70437016700001
1016.7482696,107.692307693
1017.14449056,104.90430620699999
1017.54067144,98.43551798000001
1017.93681221,98.22072071
1018.33291286,99.039812635
1018.72897337,97.95454544000002
1019.12499372,102.30769231000002
1019.52097388,106.84210526099999
1019.91691385,112.577319588
1020.3128136,114.669811299
